locationID,fullAQSID,locationName,longitude,latitude,elevation,countryCode,stateCode,countyName,timezone,houseNumber,street,city,zip,AQSID,airnow_stationID,airnow_parameterName,airnow_monitorType,airnow_siteCode,airnow_status,airnow_agencyID,airnow_agencyName,airnow_EPARegion,airnow_GMTOffsetHours,airnow_CBSA_ID,airnow_CBSA_Name,airnow_stateAQSCode,airnow_countyAQSCode,airnow_MSAName,address
61aa22b8558f3212,124CC0010102,St. John's,-52.7115,47.56038,9.8,CA,NL,NA,America/St_Johns,NA,George Street,NA,A1C 1H7,CC0010102,CC0010102,PM2.5,Permanent,0102,Active,NL1,Newfoundland & Labrador DEC,CA,-3.5,NA,NA,00,001,NA,"Dooly's, George Street, St. John's, NL A1C 1H7, Canada"
cec69fd52886ae58,124CC0010301,Cornerbrook,-58.0556,48.9494,0,CA,NL,NA,America/St_Johns,NA,Trailway,NA,A2H 3P5,000010301,CC0010301,PM2.5,Permanent,0301,Active,NL1,Newfoundland & Labrador DEC,CA,-4,NA,NA,00,001,NA,"Trailway, Corner Brook, NL A2H 3P5, Canada"
c8ac67730ec3cc8e,124CC0010401,Mount Pearl,-52.7948,47.50513,0,CA,NL,NA,America/St_Johns,NA,Mortimer Drive,NA,A1N 2C4,CC0010401,CC0010401,PM2.5,Permanent,0401,Active,NL1,Newfoundland & Labrador DEC,CA,-3.5,NA,NA,00,001,NA,"Mortimer Drive, Mount Pearl, NL A1N 2C4, Canada"
26a9ea056420ff05,124CC0010501,Grand Falls Windsor,-55.6597,48.92696,0,CA,NL,NA,America/St_Johns,NA,Scott Avenue,Grand Falls-Windsor,A2A 2C9,CC0010501,CC0010501,PM2.5,Permanent,0501,Active,NL1,Newfoundland & Labrador DEC,CA,-3.5,NA,NA,00,001,NA,"Scott Avenue, Grand Falls-Windsor, NL A2A 2C9, Canada"
204c8bc585169544,124CC0010602,MacPherson Avenue - Corner Brook,-57.92207,48.95224,0,CA,NL,NA,America/St_Johns,NA,MacPherson Avenue,NA,A2H 6J7,CC0010602,CC0010602,PM2.5,Permanent,0602,Active,NL1,Newfoundland & Labrador DEC,CA,-3.5,NA,NA,00,001,NA,"MacPherson Avenue, Corner Brook, NL A2H 6J7, Canada"
3f27c9a34de1e4aa,124CC0010901,Marystown/Burin,-55.198521,47.098991,0.9,CA,NL,NA,America/St_Johns,NA,Main Street,Burin,A0E 1G0,CC0010901,CC0010901,PM2.5,Permanent,0901,Active,NL1,Newfoundland & Labrador DEC,CA,-3.5,NA,NA,00,001,NA,"Main Street, Burin, NL A0E 1G0, Canada"
05d606b03b83e7f2,124CC0011001,LABRADOR CITY,-66.9156,52.9528,0,CA,NL,NA,America/Goose_Bay,NA,Smokey Mountain Road,Labrador City,A2V 1L8,000011001,CC0011001,PM2.5,Permanent,1001,Active,NL1,Newfoundland & Labrador DEC,CA,-4,NA,NA,00,001,NA,"Smokey Mountain Road, Labrador City, NL A2V 1L8, Canada"
30b223c718a5bbec,124CC0011002,FIREHALL-LABRADORCITY2,-66.910245,52.94548,0,CA,NL,NA,America/Goose_Bay,NA,Hudson Drive,Labrador City,A2V 1L8,CC0011002,CC0011002,PM2.5,Permanent,1002,Active,NL1,Newfoundland & Labrador DEC,CA,-4,NA,NA,00,001,NA,"Hudson Drive, Labrador City, NL A2V 1L8, Canada"
67346b6fa3291995,124000020104,CHARLOTTETOWN,-63.1306,46.2406,19.8,CA,PE,NA,America/Halifax,8,Williams Lane,NA,C1A 4M3,000020104,000020104,PM2.5,Permanent,0104,Active,PE1,Canada-Prince Edward Island1,CA,-4,NA,NA,00,002,NA,"8 Williams Lane, Charlottetown, PE C1A 4M3, Canada"
80e8ba20dbf1f4c5,124000020301,WELLINGTON,-63.9869,46.4783,33.9,CA,PE,NA,America/Halifax,32,Hackmatack Road,NA,C0B 1Y0,000020301,000020301,PM2.5,Permanent,0301,Active,PE1,Canada-Prince Edward Island1,CA,-4,NA,NA,00,002,NA,"32 Hackmatack Road, Wellington Centre, PE C0B 1Y0, Canada"
005afb7b5c0556d5,124000020401,SOUTHAMPTON,-62.5828,46.3864,15.3,CA,PE,NA,America/Halifax,NA,Cardigan Road,NA,C0A 2A0,000020401,000020401,PM2.5,Permanent,0401,Active,PE1,Canada-Prince Edward Island1,CA,-4,NA,NA,00,002,NA,"Cardigan Road, Cardigan, PE C0A 2A0, Canada"
0f73ba8032553a45,124000030113,JOHNSTON BUILDING -,-63.573689,44.647175,29,CA,NS,NA,America/Halifax,1672,Granville Street,NA,B3J 1X8,000030113,000030113,PM2.5,Permanent,0113,Active,NS1,Canada-Nova Scotia1,CA,-4,NA,NA,00,003,NA,"J.W. Johnston Building, 1672 Granville Street, Halifax, NS B3J 1X8, Canada"
25afd7e6166c1266,124000030120,Lake Major,-63.48076,44.7198,0,CA,NS,NA,America/Halifax,341,Lake Major Water Treatment Plant Access,NA,B2Z 1A6,000030120,000030120,PM2.5,Permanent,0120,Active,NS1,Canada-Nova Scotia1,CA,-4,NA,NA,00,003,NA,"Lake Major Water Treatment Plant, 341 Lake Major Water Treatment Plant Access, Lake Loon, NS B2Z 1A6, Canada"
ddae8cae9aa88ca3,124000030201,PORT HAWKESBURY,-61.362122,45.614028,0,CA,NS,NA,America/Glace_Bay,NA,Embree Street,Port Hawkesbury,B9A 2R7,000030201,000030201,PM2.5,Permanent,0201,Active,NS1,Canada-Nova Scotia1,CA,-4,NA,NA,00,003,NA,"Customs House, Embree Street, Port Hawkesbury, NS B9A 2R7, Canada"
934784dfeb031f46,124000030310,SYDNEY,-60.172575,46.142317,40,CA,NS,NA,America/Glace_Bay,71,Welton Street,NA,B1P 5R9,000030310,000030310,PM2.5,Permanent,0310,Active,NS1,Canada-Nova Scotia1,CA,-4,NA,NA,00,003,NA,"71 Welton Street, Sydney, NS B1P 5R9, Canada"
69b72e78a8f90518,124000030701,AYLESFORD MOUNTAIN,-64.84025,45.07254,230,CA,NS,NA,America/Halifax,NA,Brow Of Mountain Road West,NA,B0P 1C0,000030701,000030701,PM2.5,Permanent,0701,Active,NS1,Canada-Nova Scotia1,CA,-4,NA,NA,00,003,NA,"Brow Of Mountain Road West, Aylesford Mountain, NS B0P 1C0, Canada"
43f27671f8494d01,124000030901,PICTOU,-62.696575,45.681744,0,CA,NS,NA,America/Halifax,NA,Beeches Road,Pictou,B0K 1H0,000030901,000030901,PM2.5,Permanent,0901,Active,NS1,Canada-Nova Scotia1,CA,-4,NA,NA,00,003,NA,"School Of Fisheries, Beeches Road, Pictou, NS B0K 1H0, Canada"
3531cc87a9215582,124000031101,KENTVILLE,-64.477425,45.067284,0,CA,NS,NA,America/Halifax,NA,unnamed road,Kentville,B4N 3C7,000031101,000031101,PM2.5,Permanent,1101,Active,NS1,Canada-Nova Scotia1,CA,-4,NA,NA,00,003,NA,"unnamed road, Kentville, NS B4N 3C7, Canada"
7eb65348bed0b93d,124CC0040104,FREDERICTON-NEEDHAM ST.,-66.645562,45.957344,0,CA,NB,NA,America/Moncton,486,Rue Needham,NA,E3B 3X2,000040104,CC0040104,PM2.5,Permanent,0104,Active,NB1,Canada-New Brunswick1,CA,-4,NA,NA,00,004,NA,"486 Rue Needham, Fredericton, NB E3B 3X2, Canada"
6df8614113d2df97,124CC0040203,FOREST HILLS,-66.008333,45.308778,57,CA,NB,NA,America/Moncton,56,Mountain Road,NA,E2J 2S6,000040203,CC0040203,PM2.5,Permanent,0203,Active,NB1,Canada-New Brunswick1,CA,-4,NA,NA,00,004,NA,"56 Mountain Road, Saint John, NB E2J 2S6, Canada"
01132b6183512f84,124CC0040207,SAINT JOHN WEST,-66.079931,45.25315,54.9,CA,NB,NA,America/Moncton,NA,Lancaster Avenue,NA,E2M 2V4,000040207,CC0040207,PM2.5,Permanent,0207,Active,NB1,Canada-New Brunswick1,CA,-4,NA,NA,00,004,NA,"Hillcrest Baptist Church, Lancaster Avenue, Saint John, NB E2M 2V4, Canada"
185bbd7b8091df81,124CC0040209,CASTLE ST. SAINT JO,-66.056111,45.280278,29.9,CA,NB,NA,America/Moncton,NA,Castle Street,NA,E2L 5A3,000040209,CC0040209,PM2.5,Permanent,0209,Active,NB1,Canada-New Brunswick1,CA,-4,NA,NA,00,004,NA,"Post-Secondary Education, Castle Street, Saint John, NB E2L 5A3, Canada"
6cb10a545d49e75f,124CC0040302,MONCTON,-64.789639,46.101389,0,CA,NB,NA,America/Moncton,NA,Thanet Street,NA,E1C 2Z3,000040302,CC0040302,PM2.5,Permanent,0302,Active,NB1,Canada-New Brunswick1,CA,-4,NA,NA,00,004,NA,"Thanet Street, Moncton, NB E1C 2Z3, Canada"
4568c0ba3a87ca80,124CC0040801,CANTERBURY,-67.4778,45.9533,151.47,CA,NB,NA,America/Moncton,NA,122,NA,C1B 1M2,000040801,CC0040801,PM2.5,Permanent,0801,Active,NB1,Canada-New Brunswick1,CA,-4,NA,NA,00,004,NA,"122, York County, NB C1B 1M2, Canada"
d5b563a7529b9cfd,124CC0040901,ST ANDREWS,-67.073889,45.086944,49.4,CA,NB,NA,America/Moncton,NA,Marine Science Drive,Saint Andrews,E5B 0E4,000040901,CC0040901,PM2.5,Permanent,0901,Active,NB1,Canada-New Brunswick1,CA,-4,NA,NA,00,004,NA,"Marine Science Drive, Town of Saint Andrews, NB E5B 0E4, Canada"
d344179b47fb3b55,124CC0041302,BATHURST,-65.633528,47.609528,29.9,CA,NB,NA,America/Moncton,NA,Narcisse Lane,NA,E2A 1Y2,000041302,CC0041302,PM2.5,Permanent,1302,Active,NB1,Canada-New Brunswick1,CA,-4,NA,NA,00,004,NA,"Narcisse Lane, Bathurst, NB E2A 1Y2, Canada"
6e183557ef3b0da5,124CC0041401,CAMPBELLTON,-66.683511,47.999336,0,CA,NB,NA,America/Moncton,NA,Val d'Amour Road,NA,E3N 5B9,000041401,CC0041401,PM2.5,Permanent,1401,Active,NB1,Canada-New Brunswick1,CA,-4,NA,NA,00,004,NA,"Val d'Amour Road, Campbellton, NB E3N 5B9, Canada"
9f2a9a1f8b550294,124CC0041501,EDMUNDSTON QUEEN ST.,-68.322302,47.363195,155.43,CA,NB,NA,America/Moncton,25,Queen Street,NA,E3V 0E7,000041501,CC0041501,PM2.5,Permanent,1501,Active,NB1,Canada-New Brunswick1,CA,-4,NA,NA,00,004,NA,"25 Queen Street, Edmundston, NB E3V 0E7, Canada"
6e34c1fa88881a4b,124CC0041601,Miramichi,-65.52049,47.02567,0,CA,NB,NA,America/Moncton,NA,Gretna Green Drive,NA,E1V 5L7,000041601,124CC0041601,PM2.5,Permanent,1601,Active,NB1,Canada-New Brunswick1,CA,-4,NA,NA,00,004,NA,"Gretna Green Elementary School, Gretna Green Drive, Miramichi, NB E1V 5L7, Canada"
c4c9fe71049e9d53,124000050113,Laval - Chomedey,-73.7472,45.5472,40.3,CA,QC,NA,America/Toronto,NA,Boulevard Pie X,NA,H7V 3E9,000050113,000050113,PM2.5,Permanent,0113,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Aréna Chomedey, Boulevard Pie X, Laval, QC H7V 3E9, Canada"
4fefccf07d7b8b19,124000050119,Longueuil,-73.4939,45.5231,30.2,CA,QC,NA,America/Toronto,NA,Rue Bourassa,NA,J4K 2C8,000050119,000050119,PM2.5,Permanent,0119,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Bibliothèque municipale Claude-Henri-Grignon, Rue Bourassa, Longueuil, QC J4K 2C8, Canada"
48215f31954269d4,124000050122,Brossard - Parc Sorbonne,-73.468631,45.44866,0,CA,QC,NA,America/Toronto,8245,Boulevard Taschereau,Brossard,J4Y 1A4,000050122,000050122,PM2.5,Permanent,0122,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Casa Grecque, 8245 Boulevard Taschereau, Brossard, QC J4Y 1A4, Canada"
feafea7912f66dfa,124000050137,Terrebonne - Parc Vaillant,-73.65776,45.70476,34.8,CA,QC,NA,America/Toronto,NA,Rue Vaillant,Terrebonne,J6X 1N6,000050137,000050137,PM2.5,Permanent,0137,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"École Esther-Blondin, Rue Vaillant, Terrebonne, QC J6X 1N6, Canada"
a81eec36b2ecf87d,124000050204,Gatineau - Hull,-75.7261,45.4369,0,CA,QC,NA,America/Toronto,NA,Autoroute de l'Outaouais,NA,J8Y 2L7,000050204,000050204,PM2.5,Permanent,0204,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Autoroute de l'Outaouais, Gatineau, QC J8Y 2L7, Canada"
3a9e075b3dea56c5,124000050308,Québec - Vieux-Limoilou,-71.2208,46.8214,6.1,CA,QC,NA,America/Toronto,600,Rue des Sables,NA,G1J 2Y1,000050308,000050308,PM2.5,Permanent,0308,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"600 Rue des Sables, Quebec, QC G1J 2Y1, Canada"
729a164fac46b2a7,124000050310,Québec - Collège St-Charles Garnier,-71.2461,46.7969,0,CA,QC,NA,America/Toronto,1116,Rue Raymond-Casgrain,NA,G1S 4Z3,000050310,000050310,PM2.5,Permanent,0310,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"1116 Rue Raymond-Casgrain, Quebec, QC G1S 4Z3, Canada"
0d566a99cf2dd839,124000050311,Québec - École Les Primevères,-71.36972,46.77417,10.7,CA,QC,NA,America/Toronto,NA,Rue Félix-Antoine-Savard,NA,G2G 2R2,000050311,000050311,PM2.5,Permanent,0311,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"École Primaire les Primevères, Rue Félix-Antoine-Savard, Quebec, QC G2G 2R2, Canada"
00de8a888e1c4965,124000050314,Québec - Charlesbourg,-71.2572,46.8615,0,CA,QC,NA,America/Toronto,583,74e Rue Est,NA,G1H 7M4,124000050314,124000050314,PM2.5,Permanent,0314,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,NA,NA,NA,"583 74e Rue Est, Quebec, QC G1H 7M4, Canada"
5d0b46facf90b32f,124000050504,Saguenay - UQAC,-71.0528,48.4153,93.9,CA,QC,NA,America/Toronto,NA,Boulevard Talbot,NA,G7H 4B3,000050504,000050504,PM2.5,Permanent,0504,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Université du Québec à Chicoutimi, Boulevard Talbot, Saguenay, QC G7H 4B3, Canada"
0eb5c915b81f2a1b,124000050604,Rouyn-Noranda - Parc Tremblay,-78.9833,48.2344,292.8,CA,QC,NA,America/Toronto,517,Avenue Tremblay,Rouyn-Noranda,J9X 6M6,000050604,000050604,PM2.5,Permanent,0604,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"517 Avenue Tremblay, Rouyn-Noranda, QC J9X 6M6, Canada"
e2e3a0919cc8c201,124000050803,Trois-Rivières - École MEES,-72.546187,46.357175,0,CA,QC,NA,America/Toronto,NA,Rue Nicolas Perrot,NA,G9A 1C2,000050803,000050803,PM2.5,Permanent,0803,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Mauricie English Elementary School, Rue Nicolas Perrot, Trois-Rivières, QC G9A 1C2, Canada"
da3df94210b96764,124000051111,Drummondville - Stade Jacques-Desautels,-72.50318,45.8713,0,CA,QC,NA,America/Toronto,877,Rue Marchand,NA,J2C 7S5,124000051111,124000051111,PM2.5,Permanent,1111,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,NA,NA,NA,"877 Rue Marchand, Drummondville, QC J2C 7S5, Canada"
dba3d373ead79de5,124000051201,Shawinigan - Saint-Marc,-72.7361,46.5544,112.9,CA,QC,NA,America/Toronto,2464,Avenue Laval,NA,G9N 4E5,000051201,000051201,PM2.5,Permanent,1201,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"2464 Avenue Laval, Shawinigan, QC G9N 4E5, Canada"
f03ca661c5c40a9a,124000051501,Saint-Zéphirin-de-Courval,-72.66,46.0419,53.4,CA,QC,NA,America/Toronto,NA,Rang Saint-Michel,NA,J2B 8A8,000051501,000051501,PM2.5,Permanent,1501,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Rang Saint-Michel, Drummondville, QC J2B 8A8, Canada"
0001770edc620bb8,124000052001,Charette,-72.8928,46.4425,116.8,CA,QC,NA,America/Toronto,NA,2e Rang Sud,NA,G0X 2K0,000052001,000052001,PM2.5,Permanent,2001,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"2e Rang Sud, Charette, QC G0X 2K0, Canada"
9ea50ffaaed4b5f7,124000052201,Saint-Simon,-73.4686,45.4431,40.3,CA,QC,NA,America/Toronto,8353,Avenue Océanie,Brossard,J4Y 2Z9,000052201,000052201,PM2.5,Permanent,2201,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"8353 Avenue Océanie, Brossard, QC J4Y 2Z9, Canada"
117c15e8913e97be,124000052301,Saint-Faustin-Lac-Carré,-74.4819,46.035,400.5,CA,QC,NA,America/Toronto,NA,Beeches,NA,NA,000052301,000052301,PM2.5,Permanent,2301,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Beeches, Saint-Faustin–Lac-Carré, QC, Canada"
f1af1c31329f7d3d,124000052401,Parc de la Gatineau - La Pêche,-76.0178,45.6222,192.2,CA,QC,NA,America/Toronto,NA,Trail 51,NA,J0X 2W0,000052401,000052401,PM2.5,Permanent,2401,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Trail 51, La Pêche, QC J0X 2W0, Canada"
963dfff8f48bdad8,124000052701,Temiscaming,-79.0997,46.72139,80.5,CA,QC,NA,America/Toronto,NA,Avenue Elm,NA,J0Z 3R0,000052701,000052701,PM2.5,Permanent,2701,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"École Gilbert Théberge, Avenue Elm, Témiscaming, QC J0Z 3R0, Canada"
90005cd168986e23,124000052801,Auclair,-68.7072,47.73333,99.1,CA,QC,NA,America/Toronto,1058,Chemin du Rang-Saint-Grégoire Nord,NA,G0L 1A0,000052801,000052801,PM2.5,Permanent,2801,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"1058 Chemin du Rang-Saint-Grégoire Nord, Auclair, QC G0L 1A0, Canada"
660dd1eac2bc6d70,124000053201,Rés. Faun. Ashuapmushuan - Pémonka,-72.7428,48.8183,249.5,CA,QC,NA,America/Toronto,NA,NA,NA,G8J 1G7,000053201,000053201,PM2.5,Permanent,3201,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"La Doré, QC G8J 1G7, Canada"
5cc73be4647f0f3c,124000053301,Deschambault,-71.9678,46.6822,53.4,CA,QC,NA,America/Toronto,NA,3e Rang,NA,G0A 1S0,000053301,000053301,PM2.5,Permanent,3301,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"3e Rang, Deschambault-Grondines, QC G0A 1S0, Canada"
e50b9945708fd7cc,124000053601,Notre-Dame-du-Rosaire,-70.4528,46.8508,421.8,CA,QC,NA,America/Toronto,247,Rang Saint-Louis,NA,NA,000053601,000053601,PM2.5,Permanent,3601,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"247 Rang Saint-Louis, Notre-Dame-du-Rosaire, QC, Canada"
3e1a13252341cc74,124000053701,Saint-Hilaire-de-Dorset,-70.8597,45.8156,514.2,CA,QC,NA,America/Toronto,NA,Rue Principale,NA,NA,000053701,000053701,PM2.5,Permanent,3701,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Rue Principale, Saint-Hilaire-de-Dorset, QC, Canada"
13e484bd5331ae6e,124000053801,Tingwick,-71.9492,45.9075,266.9,CA,QC,NA,America/Toronto,NA,NA,NA,NA,000053801,000053801,PM2.5,Permanent,3801,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Tingwick, QC, Canada"
e18d606dcf5e73a3,124000054401,Saint-Anicet,-74.2833,45.1167,49.4,CA,QC,NA,America/Toronto,NA,Chemin de la Rivière-La Guerre,NA,J0S 1P0,000054401,000054401,PM2.5,Permanent,4401,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Chemin de la Rivière-La Guerre, Saint-Anicet, QC J0S 1P0, Canada"
587be8c6e5d0b072,124000054703,Bécancour,-72.4333,46.35,7.9,CA,QC,NA,America/Toronto,8372,Boulevard Bécancour,Bécancour,G9H 3A5,000054703,000054703,PM2.5,Permanent,4703,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"8372 Boulevard Bécancour, Bécancour, QC G9H 3A5, Canada"
e8807bf768587eb7,124000054901,La Patrie - Ditton,-71.2514,45.3733,477.9,CA,QC,NA,America/Toronto,NA,Chemin du Petit Canada Ouest,NA,J0B 1Y0,000054901,000054901,PM2.5,Permanent,4901,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Chemin du Petit Canada Ouest, La Patrie, QC J0B 1Y0, Canada"
a425e90fd620c027,124000055001,Mont-Saint-Michel,-75.4319,46.7686,261.7,CA,QC,NA,America/Toronto,NA,4e rang de Gravel,NA,NA,000055001,000055001,PM2.5,Permanent,5001,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"4e rang de Gra vel, Ferme-Neuve, QC, Canada"
6c2ba16239fc6166,124000055101,Senneterre,-77.199700000000007,48.4325,94.2,CA,QC,NA,America/Toronto,NA,Chemin du Chalet,NA,NA,000055101,000055101,PM2.5,Permanent,5101,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Chemin du Cha let, Senneterre (paroisse), QC, Canada"
d98387d4f85f77f2,124000055301,Saint-Jean-sur-Richelieu - L'Acadie,-73.3489,45.29417,14.6,CA,QC,NA,America/Toronto,NA,Route 219,NA,J2Y 1C4,000055301,000055301,PM2.5,Permanent,5301,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"Route 219, Saint-Jean-sur-Richelieu, QC J2Y 1C4, Canada"
dc319039cc59c449,124000055401,Trois-Rivières - Cap-de-la-Madelaine,-72.510042,46.362425,0,CA,QC,NA,America/Toronto,67,Rue Dorval,NA,G8T 5X7,000055401,000055401,PM2.5,Permanent,5401,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"67 Rue Dorval, Trois-Rivières, QC G8T 5X7, Canada"
c40df6fdd620aa1e,124000055702,Lévis - Parc Georges Maranda,-71.16834,46.80238,0,CA,QC,NA,America/Toronto,6208,Boulevard Guillaume-Couture,NA,G6V 8N3,000055702,000055702,PM2.5,Permanent,5702,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,00,005,NA,"6208 Boulevard Guillaume-Couture, Lévis, QC G6V 8N3, Canada"
6697d2a880b369e3,124000056001,Radisson,-77.74102,53.69218,0,CA,QC,NA,America/Toronto,NA,Route de la Baie-James,NA,NA,124000056001,124000056001,PM2.5,Permanent,6001,Active,QC1,Canada-Quebec1,CA,-5,NA,NA,NA,NA,NA,"Route de la Baie-James, Jamésie, QC, Canada"
3341444d522c0cea,124000060104,Ottawa,-75.6764,45.4322,0,CA,ON,NA,America/Toronto,517,Besserer Street,NA,K1N 6H3,000060104,000060104,PM2.5,Permanent,0104,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"517 Besserer Street, (Old) Ottawa, ON K1N 6H3, Canada"
3e5ef03d4d86b3ce,124000060204,Windsor Downtown,-83.0433,42.3144,0,CA,ON,NA,America/Toronto,NA,Bruce Avenue,NA,N9A 5P8,000060204,000060204,PM2.5,Permanent,0204,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"Bruce Avenue, Windsor, ON N9A 5P8, Canada"
8154086e1bb1c775,124000060304,Kingston,-76.521128,44.219867,0,CA,ON,NA,America/Toronto,724,King Street West,NA,K7M 2J9,000060304,000060304,PM2.5,Permanent,0304,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"724 King Street West, Kingston, ON K7M 2J9, Canada"
91daf49715f221d3,124000060445,Toronto Downtown,-79.38908,43.64543,85.1,CA,ON,NA,America/Toronto,221,Wellington Street West,NA,M5V 3C7,124000060445,124000060445,PM2.5,Permanent,0445,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,NA,NA,NA,"221 Wellington Street West, Toronto, ON M5V 3C7, Canada"
ef947809bb58c146,124000060512,Hamilton Downtown,-79.8617,43.256100000000004,91.27,CA,ON,NA,America/Toronto,174,Rebecca Street,NA,L8R 3M9,000060512,000060512,PM2.5,Permanent,0512,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"174 Rebecca Street, Hamilton, ON L8R 3M9, Canada"
388ad922b32535a8,124000060610,Sudbury,-81.003105,46.491941,0,CA,ON,NA,America/Toronto,NA,Applegrove Street,NA,P3C 1N2,000060610,000060610,PM2.5,Permanent,0610,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"Jubilee Centre, Applegrove Street, Greater Sudbury, ON P3C 1N2, Canada"
24a8c9e6f7f8a295,124000060709,Sault Ste Marie,-84.3094,46.5331,242.99,CA,ON,NA,America/Toronto,NA,Sault College Laneway,NA,P6B 4Z5,000060709,000060709,PM2.5,Permanent,0709,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"Sault College, Sault College Laneway, Sault Ste. Marie, ON P6B 4Z5, Canada"
2c3e461f4269e348,124000060904,London,-81.200858,42.974461,244.83,CA,ON,NA,America/Toronto,15,Tommy Hunter Way,NA,N5Z 1V5,000060904,000060904,PM2.5,Permanent,0904,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"15 Tommy Hunter Way, London, ON N5Z 1V5, Canada"
58bf35c12f4be731,124000061009,Sarnia,-82.395341,42.990263,182.6,CA,ON,NA,America/Nipigon,495,Errol Road West,NA,N7V 1X5,000061009,000061009,PM2.5,Permanent,1009,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"495 Errol Road West, Sarnia, ON N7V 1X5, Canada"
49bc98e480cd79d8,124000061104,Peterborough,-78.35,44.3,0,CA,ON,NA,America/Toronto,1,Hospital Drive,NA,K9J 7C6,000061104,000061104,PM2.5,Permanent,1104,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"Peterborough Regional Health Centre, 1 Hospital Drive, Peterborough, ON K9J 7C6, Canada"
c77bc1b5bd3e2dd7,124000061201,Cornwall,-74.7394,45.0294,52.88,CA,ON,NA,America/Toronto,107,Eleventh Street West,NA,K6H 6R3,000061201,000061201,PM2.5,Permanent,1201,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"107 Eleventh Street West, Cornwall, ON K6H 6R3, Canada"
6dab849059e60788,124000061302,St. Catharines,-79.235,43.1583,104.86,CA,ON,NA,America/Toronto,105,Westchester Avenue,NA,L2R 3M1,000061302,000061302,PM2.5,Permanent,1302,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"105 Westchester Avenue, St. Catharines, ON L2R 3M1, Canada"
51cd792b34086ebc,124000061402,Brantford,-80.2961,43.1403,0,CA,ON,NA,America/Toronto,387,Grand River Avenue,NA,N3T 5B1,000061402,000061402,PM2.5,Permanent,1402,Active,ON1,Ontario Ministry of the Environment,CA,-5,NA,NA,00,006,NA,"387 Grand River Avenue, Brantford, ON N3T 5B1, Canada"
